time	track	bar	beat0	7	0	0
29216	9	10	43
29216	8	10	43
29218	7	10	43
29218	9	10	43
29218	8	10	43
29218	7	10	43
29218	6	10	43
29218	6	10	43
29218	6	10	43
29218	2	10	43
29218	1	10	43
29849	6	11	44
29849	6	11	44
29849	6	11	44
29882	9	11	44
29883	6	11	44
29883	9	11	44
29883	6	11	44
29883	6	11	44
30514	6	11	45
30514	6	11	45
30514	6	11	45
30547	6	11	45
30547	6	11	45
30547	6	11	45
30547	9	11	45
30547	9	11	45
30880	3	11	46
30881	3	11	46
31112	1	11	46
31112	2	11	46
31178	6	11	46
31178	6	11	46
31178	6	11	46
31211	1	11	46
31211	2	11	46
31211	3	11	46
31211	3	11	46
31211	6	11	46
31211	6	11	46
31211	6	11	46
31211	9	11	46
31211	9	11	46
31544	3	11	47
31544	9	11	47
31545	3	11	47
31545	9	11	47
31742	7	11	47
31742	7	11	47
31843	1	11	47
31843	2	11	47
31843	6	11	47
31843	6	11	47
31843	6	11	47
31876	7	11	47
31876	10	11	47
31876	9	11	47
31876	9	11	47
31876	8	11	47
31876	8	11	47
31876	4	11	47
31876	1	11	47
31876	2	11	47
31876	3	11	47
31876	3	11	47
32190	7	12	48
32208	4	12	48
32209	7	12	48
32524	7	12	48
32540	4	12	48
32540	7	12	48
32540	9	12	48
32540	9	12	48
32540	10	12	48
32855	7	12	49
32873	4	12	49
32874	7	12	49
32874	10	12	49
33189	7	12	49
33205	9	12	49
33205	10	12	49
33205	9	12	49
33205	7	12	49
33205	4	12	49
33520	7	12	50
33536	4	12	50
33538	7	12	50
33538	10	12	50
33769	1	12	50
33769	2	12	50
33852	7	12	50
33868	10	12	50
33868	9	12	50
33868	9	12	50
33868	8	12	50
33868	7	12	50
33868	8	12	50
33868	1	12	50
33868	2	12	50
33868	4	12	50
34183	7	12	51
34199	4	12	51
34201	7	12	51
34201	10	12	51
34499	1	12	51
34499	2	12	51
34515	7	12	51
34531	10	12	51
34531	10	12	51
34531	9	12	51
34531	9	12	51
34531	8	12	51
34531	8	12	51
34531	7	12	51
34531	4	12	51
34531	2	12	51
34531	1	12	51
34846	7	13	52
34862	4	13	52
34864	7	13	52
35179	7	13	52
35195	4	13	52
35195	7	13	52
35195	9	13	52
35195	9	13	52
35195	10	13	52
35510	7	13	53
35526	4	13	53
35528	10	13	53
35528	7	13	53
35843	7	13	53
35859	9	13	53
35859	10	13	53
35860	4	13	53
35860	7	13	53
35860	9	13	53
36173	7	13	54
36189	3	13	54
36189	4	13	54
36191	3	13	54
36191	7	13	54
36191	10	13	54
36421	1	13	54
36421	2	13	54
36505	7	13	54
36521	3	13	54
36521	8	13	54
36521	9	13	54
36521	10	13	54
36522	1	13	54
36522	2	13	54
36522	3	13	54
36522	4	13	54
36522	7	13	54
36522	8	13	54
36522	9	13	54
36835	7	13	55
36851	9	13	55
36851	3	13	55
36851	4	13	55
36853	3	13	55
36853	7	13	55
36853	9	13	55
36853	10	13	55
37151	1	13	55
37151	2	13	55
37167	7	13	55
37183	3	13	55
37183	8	13	55
37183	9	13	55
37183	10	13	55
37184	10	13	55
37184	9	13	55
37184	8	13	55
37184	4	13	55
37184	7	13	55
37184	3	13	55
37184	2	13	55
37184	1	13	55
37499	7	14	56
37514	4	14	56
37516	7	14	56
37831	7	14	56
37847	9	14	56
37847	10	14	56
37848	4	14	56
37848	7	14	56
37848	9	14	56
38163	7	14	57
38178	4	14	57
38180	7	14	57
38180	10	14	57
38495	7	14	57
38511	10	14	57
38511	9	14	57
38512	7	14	57
38512	9	14	57
38512	4	14	57
38827	7	14	58
38843	4	14	58
38844	7	14	58
38844	10	14	58
39074	1	14	58
39074	2	14	58
39158	7	14	58
39174	8	14	58
39174	9	14	58
39174	10	14	58
39175	1	14	58
