tick	duration	track	channel	instrument	pitch	velocity	bar	beat	bar_diff	beat_diff
96960	478	0x09	0x09	0x10	0x26	0x7E	51.0005	0.2490	202.0000	0.9958
96960	478	0x09	0x09	0x10	0x38	0x78	51.0005	0.2490	202.0000	0.9958
97440	478	0x09	0x09	0x10	0x26	0x7E	51.2505	0.2490	203.0000	0.9958
97440	478	0x09	0x09	0x10	0x38	0x78	51.2505	0.2490	203.0000	0.9958
97920	478	0x09	0x09	0x10	0x26	0x7E	51.5005	0.2490	204.0000	0.9958
97920	478	0x09	0x09	0x10	0x38	0x78	51.5005	0.2490	204.0000	0.9958
98400	239	0x09	0x09	0x10	0x26	0x7E	51.7505	0.1245	205.0000	0.4979
98400	239	0x09	0x09	0x10	0x3B	0x78	51.7505	0.1245	205.0000	0.4979
98640	239	0x09	0x09	0x10	0x26	0x7E	51.8755	0.1245	205.5000	0.4979
98640	239	0x09	0x09	0x10	0x37	0x78	51.8755	0.1245	205.5000	0.4979
98880	479	0x09	0x09	0x10	0x29	0x7E	52.0005	0.2495	206.0000	0.9979
98880	479	0x09	0x09	0x10	0x26	0x7E	52.0005	0.2495	206.0000	0.9979
99359	480	0x09	0x09	0x10	0x29	0x7E	52.2500	0.2500	206.9979	1.0000
99359	480	0x09	0x09	0x10	0x26	0x7E	52.2500	0.2500	206.9979	1.0000
99839	480	0x09	0x09	0x10	0x29	0x7E	52.5000	0.2500	207.9979	1.0000
99839	480	0x09	0x09	0x10	0x26	0x7E	52.5000	0.2500	207.9979	1.0000
100319	480	0x09	0x09	0x10	0x29	0x7E	52.7500	0.2500	208.9979	1.0000
100319	480	0x09	0x09	0x10	0x26	0x7E	52.7500	0.2500	208.9979	1.0000
100799	480	0x09	0x09	0x10	0x29	0x7E	53.0000	0.2500	209.9979	1.0000
100799	480	0x09	0x09	0x10	0x26	0x7E	53.0000	0.2500	209.9979	1.0000
101279	480	0x09	0x09	0x10	0x29	0x7E	53.2500	0.2500	210.9979	1.0000
101279	480	0x09	0x09	0x10	0x26	0x7E	53.2500	0.2500	210.9979	1.0000
101759	480	0x09	0x09	0x10	0x29	0x7E	53.5000	0.2500	211.9979	1.0000
101759	480	0x09	0x09	0x10	0x26	0x7E	53.5000	0.2500	211.9979	1.0000
102239	480	0x09	0x09	0x10	0x29	0x7E	53.7500	0.2500	212.9979	1.0000
102239	480	0x09	0x09	0x10	0x26	0x7E	53.7500	0.2500	212.9979	1.0000
102719	480	0x09	0x09	0x10	0x29	0x7E	54.0000	0.2500	213.9979	1.0000
102719	480	0x09	0x09	0x10	0x26	0x7E	54.0000	0.2500	213.9979	1.0000
103200	479	0x09	0x09	0x10	0x29	0x7E	54.2505	0.2495	215.0000	0.9979
103200	479	0x09	0x09	0x10	0x26	0x7E	54.2505	0.2495	215.0000	0.9979
103680	479	0x09	0x09	0x10	0x29	0x7E	54.5005	0.2495	216.0000	0.9979
103680	479	0x09	0x09	0x10	0x26	0x7E	54.5005	0.2495	216.0000	0.9979
104160	479	0x09	0x09	0x10	0x29	0x7E	54.7505	0.2495	217.0000	0.9979
104160	479	0x09	0x09	0x10	0x26	0x7E	54.7505	0.2495	217.0000	0.9979
104640	479	0x09	0x09	0x10	0x29	0x7E	55.0005	0.2495	218.0000	0.9979
104640	479	0x09	0x09	0x10	0x26	0x7E	55.0005	0.2495	218.0000	0.9979
105120	479	0x09	0x09	0x10	0x29	0x7E	55.2505	0.2495	219.0000	0.9979
105120	479	0x09	0x09	0x10	0x26	0x7E	55.2505	0.2495	219.0000	0.9979
105600	479	0x09	0x09	0x10	0x29	0x7E	55.5005	0.2495	220.0000	0.9979
105600	479	0x09	0x09	0x10	0x26	0x7E	55.5005	0.2495	220.0000	0.9979
106080	479	0x09	0x09	0x10	0x29	0x7E	55.7505	0.2495	221.0000	0.9979
106080	479	0x09	0x09	0x10	0x26	0x7E	55.7505	0.2495	221.0000	0.9979
106560	239	0x09	0x09	0x10	0x26	0x7E	56.0005	0.1245	222.0000	0.4979
106560	239	0x09	0x09	0x10	0x38	0x7E	56.0005	0.1245	222.0000	0.4979
106799	240	0x09	0x09	0x10	0x26	0x7E	56.1250	0.1250	222.4979	0.5000
106799	240	0x09	0x09	0x10	0x38	0x7E	56.1250	0.1250	222.4979	0.5000
107040	239	0x09	0x09	0x10	0x26	0x7E	56.2505	0.1245	223.0000	0.4979
107040	239	0x09	0x09	0x10	0x38	0x7E	56.2505	0.1245	223.0000	0.4979
107279	240	0x09	0x09	0x10	0x26	0x7E	56.3750	0.1250	223.4979	0.5000
107279	240	0x09	0x09	0x10	0x38	0x7E	56.3750	0.1250	223.4979	0.5000
107520	239	0x09	0x09	0x10	0x26	0x7E	56.5005	0.1245	224.0000	0.4979
107520	239	0x09	0x09	0x10	0x38	0x7E	56.5005	0.1245	224.0000	0.4979
107759	239	0x09	0x09	0x10	0x26	0x7E	56.6250	0.1245	224.4979	0.4979
107759	239	0x09	0x09	0x10	0x38	0x7E	56.6250	0.1245	224.4979	0.4979
108000	239	0x09	0x09	0x10	0x26	0x7E	56.7505	0.1245	225.0000	0.4979
108000	239	0x09	0x09	0x10	0x38	0x7E	56.7505	0.1245	225.0000	0.4979
108239	239	0x09	0x09	0x10	0x26	0x7E	56.8750	0.1245	225.4979	0.4979
108239	239	0x09	0x09	0x10	0x38	0x7E	56.8750	0.1245	225.4979	0.4979
108480	478	0x09	0x09	0x10	0x2A	0x7E	57.0005	0.4979	226.0000	0.9958
108480	478	0x09	0x09	0x10	0x23	0x7E	57.0005	0.4979	226.0000	0.9958
108960	119	0x09	0x09	0x10	0x26	0x7E	57.5005	0.1240	227.0000	0.2479
109079	120	0x09	0x09	0x10	0x26	0x7E	57.6245	0.1250	227.2479	0.2500
109199	120	0x09	0x09	0x10	0x26	0x7E	57.7495	0.1250	227.4979	0.2500
109320	59	0x09	0x09	0x10	0x29	0x7E	57.8755	0.0615	227.7500	0.1229
109379	59	0x09	0x09	0x10	0x30	0x7E	57.9370	0.0615	227.8729	0.1229
109440	239	0x09	0x09	0x10	0x2A	0x73	58.0005	0.1245	228.0000	0.4979
109440	239	0x09	0x09	0x10	0x31	0x6E	58.0005	0.1245	228.0000	0.4979
109440	478	0x09	0x09	0x10	0x23	0x6F	58.0005	0.2490	228.0000	0.9958
109680	238	0x09	0x09	0x10	0x2A	0x73	58.1255	0.1240	228.5000	0.4958
109920	239	0x09	0x09	0x10	0x26	0x75	58.2505	0.1245	229.0000	0.4979
109920	239	0x09	0x09	0x10	0x2A	0x74	58.2505	0.1245	229.0000	0.4979
109920	478	0x09	0x09	0x10	0x23	0x72	58.2505	0.2490	229.0000	0.9958
110160	238	0x09	0x09	0x10	0x2A	0x7F	58.3755	0.1240	229.5000	0.4958
110400	239	0x09	0x09	0x10	0x2A	0x73	58.5005	0.1245	230.0000	0.4979
110400	478	0x09	0x09	0x10	0x23	0x77	58.5005	0.2490	230.0000	0.9958
110640	238	0x09	0x09	0x10	0x2A	0x7F	58.6255	0.1240	230.5000	0.4958
110880	239	0x09	0x09	0x10	0x26	0x75	58.7505	0.1245	231.0000	0.4979
110880	239	0x09	0x09	0x10	0x2A	0x7F	58.7505	0.1245	231.0000	0.4979
110880	478	0x09	0x09	0x10	0x23	0x72	58.7505	0.2490	231.0000	0.9958
111120	238	0x09	0x09	0x10	0x2A	0x7F	58.8755	0.1240	231.5000	0.4958
111360	239	0x09	0x09	0x10	0x2A	0x7F	59.0005	0.1245	232.0000	0.4979
111360	479	0x09	0x09	0x10	0x23	0x78	59.0005	0.2495	232.0000	0.9979
111600	239	0x09	0x09	0x10	0x2A	0x7F	59.1255	0.1245	232.5000	0.4979
111840	239	0x09	0x09	0x10	0x26	0x74	59.2505	0.1245	233.0000	0.4979
111840	239	0x09	0x09	0x10	0x2A	0x7F	59.2505	0.1245	233.0000	0.4979
111840	479	0x09	0x09	0x10	0x23	0x73	59.2505	0.2495	233.0000	0.9979
112080	239	0x09	0x09	0x10	0x2A	0x7F	59.3755	0.1245	233.5000	0.4979
112319	240	0x09	0x09	0x10	0x2A	0x7F	59.5000	0.1250	233.9979	0.5000
112319	480	0x09	0x09	0x10	0x23	0x79	59.5000	0.2500	233.9979	1.0000
112560	239	0x09	0x09	0x10	0x2A	0x7F	59.6255	0.1245	234.5000	0.4979
112799	240	0x09	0x09	0x10	0x26	0x74	59.7500	0.1250	234.9979	0.5000
112799	240	0x09	0x09	0x10	0x2A	0x7F	59.7500	0.1250	234.9979	0.5000
112799	480	0x09	0x09	0x10	0x23	0x70	59.7500	0.2500	234.9979	1.0000
113040	239	0x09	0x09	0x10	0x2A	0x7F	59.8755	0.1245	235.5000	0.4979
113279	240	0x09	0x09	0x10	0x2A	0x7F	60.0000	0.1250	235.9979	0.5000
113279	480	0x09	0x09	0x10	0x23	0x79	60.0000	0.2500	235.9979	1.0000
113520	239	0x09	0x09	0x10	0x2A	0x7F	60.1255	0.1245	236.5000	0.4979
113759	240	0x09	0x09	0x10	0x26	0x72	60.2500	0.1250	236.9979	0.5000
113759	240	0x09	0x09	0x10	0x2A	0x7F	60.2500	0.1250	236.9979	0.5000
113759	480	0x09	0x09	0x10	0x23	0x72	60.2500	0.2500	236.9979	1.0000
114000	239	0x09	0x09	0x10	0x2A	0x7F	60.3755	0.1245	237.5000	0.4979
114239	239	0x09	0x09	0x10	0x2A	0x7F	60.5000	0.1245	237.9979	0.4979
114239	480	0x09	0x09	0x10	0x23	0x76	60.5000	0.2500	237.9979	1.0000
114480	239	0x09	0x09	0x10	0x2A	0x7F	60.6255	0.1245	238.5000	0.4979
114719	239	0x09	0x09	0x10	0x26	0x72	60.7500	0.1245	238.9979	0.4979
114719	239	0x09	0x09	0x10	0x2A	0x7F	60.7500	0.1245	238.9979	0.4979
114719	480	0x09	0x09	0x10	0x23	0x6F	60.7500	0.2500	238.9979	1.0000
114960	239	0x09	0x09	0x10	0x2A	0x7F	60.8755	0.1245	239.5000	0.4979
115199	239	0x09	0x09	0x10	0x2A	0x7F	61.0000	0.1245	239.9979	0.4979
115199	480	0x09	0x09	0x10	0x23	0x78	61.0000	0.2500	239.9979	1.0000
115440	239	0x09	0x09	0x10	0x2A	0x7F	61.1255	0.1245	240.5000	0.4979
115679	239	0x09	0x09	0x10	0x26	0x74	61.2500	0.1245	240.9979	0.4979
115679	239	0x09	0x09	0x10	0x2A	0x7F	61.2500	0.1245	240.9979	0.4979
115679	480	0x09	0x09	0x10	0x23	0x6C	61.2500	0.2500	240.9979	1.0000
115920	239	0x09	0x09	0x10	0x2A	0x7F	61.3755	0.1245	241.5000	0.4979
116160	238	0x09	0x09	0x10	0x2A	0x7F	61.5005	0.1240	242.0000	0.4958
116160	479	0x09	0x09	0x10	0x23	0x77	61.5005	0.2495	242.0000	0.9979
116400	239	0x09	0x09	0x10	0x2A	0x7F	61.6255	0.1245	242.5000	0.4979
116640	238	0x09	0x09	0x10	0x26	0x77	61.7505	0.1240	243.0000	0.4958
116640	238	0x09	0x09	0x10	0x2D	0x79	61.7505	0.1240	243.0000	0.4958
116880	119	0x09	0x09	0x10	0x26	0x71	61.8755	0.0620	243.5000	0.2479
116880	239	0x09	0x09	0x10	0x2B	0x74	61.8755	0.1245	243.5000	0.4979
116999	120	0x09	0x09	0x10	0x29	0x78	61.9375	0.0625	243.7479	0.2500
116999	120	0x09	0x09	0x10	0x26	0x78	61.9375	0.0625	243.7479	0.2500
117120	238	0x09	0x09	0x10	0x2A	0x7F	62.0005	0.1240	244.0000	0.4958
117120	238	0x09	0x09	0x10	0x31	0x6E	62.0005	0.1240	244.0000	0.4958
117120	479	0x09	0x09	0x10	0x23	0x70	62.0005	0.2495	244.0000	0.9979
117360	239	0x09	0x09	0x10	0x2A	0x7F	62.1255	0.1245	244.5000	0.4979
117600	238	0x09	0x09	0x10	0x26	0x78	62.2505	0.1240	245.0000	0.4958
117600	238	0x09	0x09	0x10	0x2A	0x7F	62.2505	0.1240	245.0000	0.4958
117600	479	0x09	0x09	0x10	0x23	0x6C	62.2505	0.2495	245.0000	0.9979
117840	239	0x09	0x09	0x10	0x2A	0x7F	62.3755	0.1245	245.5000	0.4979
118080	239	0x09	0x09	0x10	0x2A	0x7F	62.5005	0.1245	246.0000	0.4979
118080	479	0x09	0x09	0x10	0x23	0x77	62.5005	0.2495	246.0000	0.9979
118320	239	0x09	0x09	0x10	0x2A	0x7F	62.6255	0.1245	246.5000	0.4979
118560	239	0x09	0x09	0x10	0x26	0x79	62.7505	0.1245	247.0000	0.4979
118560	239	0x09	0x09	0x10	0x2A	0x7F	62.7505	0.1245	247.0000	0.4979
118560	479	0x09	0x09	0x10	0x23	0x70	62.7505	0.2495	247.0000	0.9979
118799	240	0x09	0x09	0x10	0x2A	0x7F	62.8750	0.1250	247.4979	0.5000
119040	239	0x09	0x09	0x10	0x2A	0x7F	63.0005	0.1245	248.0000	0.4979
119040	479	0x09	0x09	0x10	0x23	0x73	63.0005	0.2495	248.0000	0.9979
119279	240	0x09	0x09	0x10	0x2A	0x7F	63.1250	0.1250	248.4979	0.5000
119520	239	0x09	0x09	0x10	0x26	0x75	63.2505	0.1245	249.0000	0.4979
119520	239	0x09	0x09	0x10	0x2A	0x7F	63.2505	0.1245	249.0000	0.4979
119520	479	0x09	0x09	0x10	0x23	0x6F	63.2505	0.2495	249.0000	0.9979
119759	240	0x09	0x09	0x10	0x2A	0x7F	63.3750	0.1250	249.4979	0.5000
120000	239	0x09	0x09	0x10	0x2A	0x7F	63.5005	0.1245	250.0000	0.4979
120000	479	0x09	0x09	0x10	0x23	0x74	63.5005	0.2495	250.0000	0.9979
120239	240	0x09	0x09	0x10	0x2A	0x7F	63.6250	0.1250	250.4979	0.5000
120480	239	0x09	0x09	0x10	0x26	0x79	63.7505	0.1245	251.0000	0.4979
120480	239	0x09	0x09	0x10	0x2A	0x7F	63.7505	0.1245	251.0000	0.4979
120480	478	0x09	0x09	0x10	0x23	0x71	63.7505	0.2490	251.0000	0.9958
120719	239	0x09	0x09	0x10	0x2A	0x7F	63.8750	0.1245	251.4979	0.4979
120960	239	0x09	0x09	0x10	0x2A	0x7F	64.0005	0.1245	252.0000	0.4979
120960	478	0x09	0x09	0x10	0x23	0x74	64.0005	0.2490	252.0000	0.9958
121199	239	0x09	0x09	0x10	0x2A	0x7F	64.1250	0.1245	252.4979	0.4979
121440	239	0x09	0x09	0x10	0x26	0x75	64.2505	0.1245	253.0000	0.4979
121440	239	0x09	0x09	0x10	0x2A	0x7F	64.2505	0.1245	253.0000	0.4979
121440	478	0x09	0x09	0x10	0x23	0x71	64.2505	0.2490	253.0000	0.9958
121679	239	0x09	0x09	0x10	0x2A	0x7F	64.3750	0.1245	253.4979	0.4979
121920	239	0x09	0x09	0x10	0x2A	0x7F	64.5005	0.1245	254.0000	0.4979
121920	478	0x09	0x09	0x10	0x23	0x76	64.5005	0.2490	254.0000	0.9958
122159	239	0x09	0x09	0x10	0x2A	0x7F	64.6250	0.1245	254.4979	0.4979
122400	239	0x09	0x09	0x10	0x26	0x76	64.7505	0.1245	255.0000	0.4979
122400	239	0x09	0x09	0x10	0x2A	0x7F	64.7505	0.1245	255.0000	0.4979
122400	478	0x09	0x09	0x10	0x23	0x6E	64.7505	0.2490	255.0000	0.9958
122640	238	0x09	0x09	0x10	0x2A	0x7F	64.8755	0.1240	255.5000	0.4958
122880	239	0x09	0x09	0x10	0x2A	0x7F	65.0005	0.1245	256.0000	0.4979
122880	478	0x09	0x09	0x10	0x23	0x76	65.0005	0.2490	256.0000	0.9958
123120	238	0x09	0x09	0x10	0x2A	0x7F	65.1255	0.1240	256.5000	0.4958
123360	239	0x09	0x09	0x10	0x26	0x77	65.2505	0.1245	257.0000	0.4979
123360	239	0x09	0x09	0x10	0x2A	0x7F	65.2505	0.1245	257.0000	0.4979
123360	478	0x09	0x09	0x10	0x23	0x74	65.2505	0.2490	257.0000	0.9958
123600	238	0x09	0x09	0x10	0x2A	0x7F	65.3755	0.1240	257.5000	0.4958
123840	239	0x09	0x09	0x10	0x26	0x76	65.5005	0.1245	258.0000	0.4979
123840	478	0x09	0x09	0x10	0x2B	0x79	65.5005	0.2490	258.0000	0.9958
124080	238	0x09	0x09	0x10	0x26	0x76	65.6255	0.1240	258.5000	0.4958
124080	238	0x09	0x09	0x10	0x2D	0x76	65.6255	0.1240	258.5000	0.4958
124320	119	0x09	0x09	0x10	0x26	0x72	65.7505	0.0620	259.0000	0.2479
124320	119	0x09	0x09	0x10	0x30	0x76	65.7505	0.0620	259.0000	0.2479
124439	120	0x09	0x09	0x10	0x26	0x72	65.8125	0.0625	259.2479	0.2500
124439	120	0x09	0x09	0x10	0x2F	0x78	65.8125	0.0625	259.2479	0.2500
124560	118	0x09	0x09	0x10	0x26	0x71	65.8755	0.0615	259.5000	0.2458
124560	118	0x09	0x09	0x10	0x2D	0x78	65.8755	0.0615	259.5000	0.2458
124680	119	0x09	0x09	0x10	0x26	0x6B	65.9380	0.0620	259.7500	0.2479
124680	119	0x09	0x09	0x10	0x2B	0x78	65.9380	0.0620	259.7500	0.2479
124800	239	0x09	0x09	0x10	0x2A	0x7F	66.0005	0.1245	260.0000	0.4979
124800	239	0x09	0x09	0x10	0x31	0x6D	66.0005	0.1245	260.0000	0.4979
124800	479	0x09	0x09	0x10	0x23	0x6E	66.0005	0.2495	260.0000	0.9979
125040	239	0x09	0x09	0x10	0x2A	0x7F	66.1255	0.1245	260.5000	0.4979
125279	240	0x09	0x09	0x10	0x26	0x78	66.2500	0.1250	260.9979	0.5000
125279	240	0x09	0x09	0x10	0x2A	0x7F	66.2500	0.1250	260.9979	0.5000
125279	480	0x09	0x09	0x10	0x23	0x70	66.2500	0.2500	260.9979	1.0000
125520	239	0x09	0x09	0x10	0x2A	0x7F	66.3755	0.1245	261.5000	0.4979
125759	240	0x09	0x09	0x10	0x2A	0x7F	66.5000	0.1250	261.9979	0.5000
125759	480	0x09	0x09	0x10	0x23	0x72	66.5000	0.2500	261.9979	1.0000
126000	239	0x09	0x09	0x10	0x2A	0x7F	66.6255	0.1245	262.5000	0.4979
126239	240	0x09	0x09	0x10	0x26	0x73	66.7500	0.1250	262.9979	0.5000
126239	240	0x09	0x09	0x10	0x2A	0x7F	66.7500	0.1250	262.9979	0.5000
126239	480	0x09	0x09	0x10	0x23	0x70	66.7500	0.2500	262.9979	1.0000
126480	239	0x09	0x09	0x10	0x2A	0x7F	66.8755	0.1245	263.5000	0.4979
126719	240	0x09	0x09	0x10	0x2A	0x7F	67.0000	0.1250	263.9979	0.5000
126719	480	0x09	0x09	0x10	0x23	0x73	67.0000	0.2500	263.9979	1.0000
126960	239	0x09	0x09	0x10	0x2A	0x7F	67.1255	0.1245	264.5000	0.4979
127199	239	0x09	0x09	0x10	0x26	0x74	67.2500	0.1245	264.9979	0.4979
127199	239	0x09	0x09	0x10	0x2A	0x7F	67.2500	0.1245	264.9979	0.4979
127199	480	0x09	0x09	0x10	0x23	0x72	67.2500	0.2500	264.9979	1.0000
127440	239	0x09	0x09	0x10	0x2A	0x7F	67.3755	0.1245	265.5000	0.4979
127679	239	0x09	0x09	0x10	0x2A	0x7F	67.5000	0.1245	265.9979	0.4979
127679	480	0x09	0x09	0x10	0x23	0x70	67.5000	0.2500	265.9979	1.0000
127920	239	0x09	0x09	0x10	0x2A	0x7F	67.6255	0.1245	266.5000	0.4979
128159	239	0x09	0x09	0x10	0x26	0x72	67.7500	0.1245	266.9979	0.4979
128159	239	0x09	0x09	0x10	0x2A	0x7F	67.7500	0.1245	266.9979	0.4979
128159	480	0x09	0x09	0x10	0x23	0x6E	67.7500	0.2500	266.9979	1.0000
128400	239	0x09	0x09	0x10	0x2A	0x7F	67.8755	0.1245	267.5000	0.4979
128639	239	0x09	0x09	0x10	0x2A	0x7E	68.0000	0.1245	267.9979	0.4979
128639	480	0x09	0x09	0x10	0x23	0x74	68.0000	0.2500	267.9979	1.0000
128880	239	0x09	0x09	0x10	0x2A	0x7E	68.1255	0.1245	268.5000	0.4979
129120	238	0x09	0x09	0x10	0x26	0x7E	68.2505	0.1240	269.0000	0.4958
129120	238	0x09	0x09	0x10	0x2A	0x7E	68.2505	0.1240	269.0000	0.4958
129120	479	0x09	0x09	0x10	0x23	0x6C	68.2505	0.2495	269.0000	0.9979
129360	239	0x09	0x09	0x10	0x2A	0x7E	68.3755	0.1245	269.5000	0.4979
129600	238	0x09	0x09	0x10	0x2A	0x7E	68.5005	0.1240	270.0000	0.4958
129600	479	0x09	0x09	0x10	0x23	0x78	68.5005	0.2495	270.0000	0.9979
129840	239	0x09	0x09	0x10	0x2A	0x7E	68.6255	0.1245	270.5000	0.4979
130080	238	0x09	0x09	0x10	0x26	0x7E	68.7505	0.1240	271.0000	0.4958
130080	238	0x09	0x09	0x10	0x2A	0x7E	68.7505	0.1240	271.0000	0.4958
130080	479	0x09	0x09	0x10	0x23	0x78	68.7505	0.2495	271.0000	0.9979
130320	239	0x09	0x09	0x10	0x2A	0x7E	68.8755	0.1245	271.5000	0.4979
130560	238	0x09	0x09	0x10	0x2A	0x7E	69.0005	0.1240	272.0000	0.4958
130560	479	0x09	0x09	0x10	0x23	0x78	69.0005	0.2495	272.0000	0.9979
130800	239	0x09	0x09	0x10	0x2A	0x7E	69.1255	0.1245	272.5000	0.4979
131040	239	0x09	0x09	0x10	0x26	0x7E	69.2505	0.1245	273.0000	0.4979
131040	239	0x09	0x09	0x10	0x2A	0x7E	69.2505	0.1245	273.0000	0.4979
131040	479	0x09	0x09	0x10	0x23	0x78	69.2505	0.2495	273.0000	0.9979
131280	239	0x09	0x09	0x10	0x2A	0x7E	69.3755	0.1245	273.5000	0.4979
131520	239	0x09	0x09	0x10	0x2A	0x7E	69.5005	0.1245	274.0000	0.4979
131520	479	0x09	0x09	0x10	0x23	0x78	69.5005	0.2495	274.0000	0.9979
131759	240	0x09	0x09	0x10	0x2D	0x78	69.6250	0.1250	274.4979	0.5000
131759	240	0x09	0x09	0x10	0x2A	0x7E	69.6250	0.1250	274.4979	0.5000
132000	239	0x09	0x09	0x10	0x26	0x78	69.7505	0.1245	275.0000	0.4979
132000	239	0x09	0x09	0x10	0x2D	0x78	69.7505	0.1245	275.0000	0.4979
132000	479	0x09	0x09	0x10	0x23	0x78	69.7505	0.2495	275.0000	0.9979
132239	240	0x09	0x09	0x10	0x30	0x7E	69.8750	0.1250	275.4979	0.5000
132239	240	0x09	0x09	0x10	0x2A	0x7E	69.8750	0.1250	275.4979	0.5000
132480	239	0x09	0x09	0x10	0x2A	0x7E	70.0005	0.1245	276.0000	0.4979
132480	239	0x09	0x09	0x10	0x31	0x7E	70.0005	0.1245	276.0000	0.4979
132480	479	0x09	0x09	0x10	0x23	0x78	70.0005	0.2495	276.0000	0.9979
132719	240	0x09	0x09	0x10	0x2A	0x7E	70.1250	0.1250	276.4979	0.5000
132960	239	0x09	0x09	0x10	0x26	0x7E	70.2505	0.1245	277.0000	0.4979
132960	239	0x09	0x09	0x10	0x2A	0x7E	70.2505	0.1245	277.0000	0.4979
132960	479	0x09	0x09	0x10	0x23	0x78	70.2505	0.2495	277.0000	0.9979
133199	240	0x09	0x09	0x10	0x2A	0x7E	70.3750	0.1250	277.4979	0.5000
133440	239	0x09	0x09	0x10	0x2A	0x7E	70.5005	0.1245	278.0000	0.4979
133440	478	0x09	0x09	0x10	0x23	0x78	70.5005	0.2490	278.0000	0.9958
133679	239	0x09	0x09	0x10	0x2A	0x7E	70.6250	0.1245	278.4979	0.4979
133920	239	0x09	0x09	0x10	0x26	0x7E	70.7505	0.1245	279.0000	0.4979
133920	239	0x09	0x09	0x10	0x2A	0x7E	70.7505	0.1245	279.0000	0.4979
133920	478	0x09	0x09	0x10	0x23	0x78	70.7505	0.2490	279.0000	0.9958
134159	239	0x09	0x09	0x10	0x2A	0x7E	70.8750	0.1245	279.4979	0.4979
134400	239	0x09	0x09	0x10	0x2A	0x7E	71.0005	0.1245	280.0000	0.4979
134400	478	0x09	0x09	0x10	0x23	0x78	71.0005	0.2490	280.0000	0.9958
134639	239	0x09	0x09	0x10	0x2A	0x7E	71.1250	0.1245	280.4979	0.4979
134880	239	0x09	0x09	0x10	0x26	0x7E	71.2505	0.1245	281.0000	0.4979
134880	239	0x09	0x09	0x10	0x2A	0x7E	71.2505	0.1245	281.0000	0.4979
134880	478	0x09	0x09	0x10	0x23	0x78	71.2505	0.2490	281.0000	0.9958
135119	239	0x09	0x09	0x10	0x2A	0x7E	71.3750	0.1245	281.4979	0.4979
135360	239	0x09	0x09	0x10	0x2A	0x7E	71.5005	0.1245	282.0000	0.4979
135360	478	0x09	0x09	0x10	0x23	0x78	71.5005	0.2490	282.0000	0.9958
135600	238	0x09	0x09	0x10	0x2A	0x7E	71.6255	0.1240	282.5000	0.4958
135840	239	0x09	0x09	0x10	0x26	0x7E	71.7505	0.1245	283.0000	0.4979
135840	239	0x09	0x09	0x10	0x2A	0x7E	71.7505	0.1245	283.0000	0.4979
135840	478	0x09	0x09	0x10	0x23	0x78	71.7505	0.2490	283.0000	0.9958
136080	238	0x09	0x09	0x10	0x2A	0x7E	71.8755	0.1240	283.5000	0.4958
136320	239	0x09	0x09	0x10	0x2A	0x7E	72.0005	0.1245	284.0000	0.4979
136320	478	0x09	0x09	0x10	0x23	0x78	72.0005	0.2490	284.0000	0.9958
136560	238	0x09	0x09	0x10	0x2A	0x7E	72.1255	0.1240	284.5000	0.4958
136800	239	0x09	0x09	0x10	0x26	0x7E	72.2505	0.1245	285.0000	0.4979
136800	239	0x09	0x09	0x10	0x2A	0x7E	72.2505	0.1245	285.0000	0.4979
136800	478	0x09	0x09	0x10	0x23	0x78	72.2505	0.2490	285.0000	0.9958
137040	238	0x09	0x09	0x10	0x2A	0x7E	72.3755	0.1240	285.5000	0.4958
137280	239	0x09	0x09	0x10	0x2A	0x7E	72.5005	0.1245	286.0000	0.4979
137280	479	0x09	0x09	0x10	0x23	0x78	72.5005	0.2495	286.0000	0.9979
137520	239	0x09	0x09	0x10	0x2A	0x7E	72.6255	0.1245	286.5000	0.4979
137760	239	0x09	0x09	0x10	0x26	0x7E	72.7505	0.1245	287.0000	0.4979
137760	239	0x09	0x09	0x10	0x2A	0x7E	72.7505	0.1245	287.0000	0.4979
137760	479	0x09	0x09	0x10	0x23	0x78	72.7505	0.2495	287.0000	0.9979
138000	239	0x09	0x09	0x10	0x2A	0x7E	72.8755	0.1245	287.5000	0.4979
138239	240	0x09	0x09	0x10	0x2A	0x7E	73.0000	0.1250	287.9979	0.5000
138239	480	0x09	0x09	0x10	0x23	0x78	73.0000	0.2500	287.9979	1.0000
138480	239	0x09	0x09	0x10	0x2A	0x7E	73.1255	0.1245	288.5000	0.4979
138719	240	0x09	0x09	0x10	0x26	0x7E	73.2500	0.1250	288.9979	0.5000
138719	240	0x09	0x09	0x10	0x2A	0x7E	73.2500	0.1250	288.9979	0.5000
138719	240	0x09	0x09	0x10	0x23	0x78	73.2500	0.1250	288.9979	0.5000
138960	239	0x09	0x09	0x10	0x26	0x7E	73.3755	0.1245	289.5000	0.4979
138960	239	0x09	0x09	0x10	0x2A	0x7E	73.3755	0.1245	289.5000	0.4979
138960	239	0x09	0x09	0x10	0x2B	0x76	73.3755	0.1245	289.5000	0.4979
139199	240	0x09	0x09	0x10	0x2A	0x7E	73.5000	0.1250	289.9979	0.5000
139199	480	0x09	0x09	0x10	0x23	0x78	73.5000	0.2500	289.9979	1.0000
139440	239	0x09	0x09	0x10	0x26	0x7E	73.6255	0.1245	290.5000	0.4979
139440	239	0x09	0x09	0x10	0x2D	0x7E	73.6255	0.1245	290.5000	0.4979
139440	239	0x09	0x09	0x10	0x2A	0x7E	73.6255	0.1245	290.5000	0.4979
