time	track	channel	pitch	volume	instrument
3964	6	9	38	0	0
3966	1	3	65	0	1
3966	1	3	62	0	1
3966	2	4	62	0	4
3966	2	4	57	0	4
3966	2	4	50	0	4
3966	6	9	38	0	0
3966	1	3	57	0	1
3966	5	7	52	0	35
3967	1	3	62	0	1
3968	1	1	79	0	39
3968	7	1	79	0	39
3968	1	1	81	80	39
3968	2	4	58	56	4
3968	7	1	81	80	39
3968	6	9	35	72	0
3968	6	9	49	72	0
3972	6	9	49	0	0
3972	6	9	35	0	0
3976	1	1	81	0	39
3976	7	1	81	0	39
3976	1	1	86	80	39
3976	2	4	65	53	4
3976	4	6	62	51	48
3976	7	1	86	80	39
3980	1	1	86	0	39
3980	1	1	84	80	39
3980	7	1	86	0	39
3980	7	1	84	80	39
3984	2	4	70	53	4
3984	4	6	65	51	48
3990	2	4	58	0	4
3991	4	6	62	0	48
3991	1	1	84	0	39
3991	7	1	84	0	39
3992	1	1	86	80	39
3992	2	4	74	56	4
3992	4	6	70	56	48
3992	7	1	86	80	39
3996	1	1	86	0	39
3996	7	1	86	0	39
3996	1	1	84	80	39
3996	7	1	84	80	39
3999	4	6	65	0	48
3999	2	4	74	0	4
4000	2	4	60	53	4
4000	2	4	65	0	4
4000	2	4	70	0	4
4000	2	4	55	53	4
4000	2	4	67	56	4
4000	4	6	64	51	48
4000	4	6	60	56	48
4000	4	6	70	0	48
4007	4	6	60	0	48
4007	2	4	67	0	4
4007	1	1	84	0	39
4007	7	1	84	0	39
4008	1	1	86	80	39
4008	2	4	64	39	4
4008	7	1	86	80	39
4012	1	1	86	0	39
4012	7	1	86	0	39
4012	1	1	84	80	39
4012	3	5	55	53	25
4012	7	1	84	80	39
4015	4	6	64	0	48
4015	2	4	64	0	4
4016	2	4	67	56	4
4016	3	5	60	62	25
4016	3	5	64	68	25
4023	3	5	55	0	25
4023	2	4	67	0	4
4023	3	5	60	0	25
4023	3	5	64	0	25
4024	1	1	84	0	39
4024	7	1	84	0	39
4024	1	1	79	80	39
4024	2	4	64	45	4
4024	7	1	79	80	39
4028	1	1	79	0	39
4028	7	1	79	0	39
4028	1	1	81	80	39
4028	7	1	81	80	39
4029	2	4	55	0	4
4030	2	4	60	0	4
4031	2	4	64	0	4
4032	2	4	57	56	4
4040	1	1	81	0	39
4040	1	1	86	80	39
4040	7	1	86	80	39
4040	7	1	81	0	39
4040	2	4	64	53	4
4040	4	6	60	51	48
4044	1	1	86	0	39
4044	7	1	86	0	39
4044	1	1	84	80	39
4044	7	1	84	80	39
4048	2	4	69	53	4
4048	4	6	64	53	48
4054	2	4	57	0	4
4055	4	6	60	0	48
4056	1	1	86	80	39
4056	1	1	84	0	39
4056	7	1	86	80	39
4056	7	1	84	0	39
4056	2	4	72	56	4
4056	4	6	69	51	48
4060	1	1	86	0	39
4060	7	1	86	0	39
4060	1	1	84	80	39
4060	7	1	84	80	39
4063	4	6	64	0	48
4063	2	4	72	0	4
4064	2	4	57	53	4
4064	2	4	64	0	4
4064	2	4	69	0	4
4064	2	4	62	53	4
4064	2	4	69	56	4
4064	4	6	62	51	48
4064	4	6	69	0	48
4071	4	6	62	0	48
4071	2	4	69	0	4
4072	1	1	84	0	39
4072	7	1	84	0	39
4072	1	1	86	80	39
4072	2	4	65	39	4
4072	7	1	86	80	39
4075	1	1	86	0	39
4075	7	1	86	0	39
4076	1	1	84	80	39
4076	3	5	57	53	25
4076	4	6	57	45	48
4076	7	1	84	80	39
4079	2	4	65	0	4
4080	2	4	69	56	4
4080	3	5	65	68	25
4080	3	5	62	62	25
4080	4	6	62	59	48
4087	3	5	57	0	25
4087	4	6	57	0	48
4087	2	4	69	0	4
4087	3	5	62	0	25
4087	3	5	65	0	25
4087	4	6	62	0	48
4088	1	1	84	0	39
4088	7	1	84	0	39
4088	1	1	79	80	39
4088	2	4	65	45	4
4088	7	1	79	80	39
4092	1	1	79	0	39
4092	7	1	79	0	39
4092	1	1	81	80	39
4092	7	1	81	80	39
4093	2	4	57	0	4
4094	2	4	62	0	4
4095	2	4	65	0	4
4096	1	1	81	0	39
4096	7	1	81	0	39
4096	1	1	79	80	39
4096	2	4	58	56	4
4096	7	1	79	80	39
4104	1	1	79	0	39
4104	7	1	79	0	39
4104	1	1	77	80	39
4104	2	4	65	53	4
4104	4	6	62	48	48
4104	7	1	77	80	39
4108	1	1	77	0	39
4108	7	1	77	0	39
4108	1	1	74	80	39
4108	7	1	74	80	39
4112	2	4	70	53	4
4112	4	6	65	53	48
4118	2	4	58	0	4
4119	4	6	62	0	48
4120	1	1	74	0	39
4120	7	1	74	0	39
4120	1	1	77	80	39
4120	2	4	74	56	4
4120	4	6	70	53	48
4120	7	1	77	80	39
4124	1	1	77	80	39
4124	1	1	77	0	39
4124	7	1	77	0	39
4124	7	1	77	80	39
4127	4	6	65	0	48
4127	2	4	74	0	4
4128	1	1	77	0	39
4128	7	1	77	0	39
4128	1	1	79	80	39
4128	2	4	70	0	4
4128	2	4	60	53	4
4128	2	4	67	56	4
4128	2	4	55	53	4
4128	2	4	65	0	4
4128	4	6	64	48	48
4128	4	6	60	53	48
4128	4	6	70	0	48
4128	7	1	79	80	39
4132	1	1	79	0	39
4132	1	1	77	80	39
4132	7	1	79	0	39
4132	7	1	77	80	39
4135	4	6	60	0	48
4135	2	4	67	0	4
4136	1	1	77	0	39
4136	7	1	77	0	39
4136	1	1	74	80	39
4136	2	4	64	39	4
4136	7	1	74	80	39
4140	3	5	55	53	25
4143	4	6	64	0	48
4143	2	4	64	0	4
4144	2	4	67	56	4
4144	3	5	64	68	25
4144	3	5	60	62	25
4148	1	1	74	0	39
4148	7	1	74	0	39
4148	1	1	77	80	39
4148	7	1	77	80	39
4151	3	5	55	0	25
4151	2	4	67	0	4
4151	3	5	64	0	25
4151	3	5	60	0	25
4152	2	4	64	45	4
4157	2	4	55	0	4
4158	2	4	60	0	4
4159	2	4	64	0	4
4159	1	1	77	0	39
4159	7	1	77	0	39
4160	1	1	81	80	39
4160	2	4	53	56	4
4160	7	1	81	80	39
4168	2	4	60	53	4
4168	4	6	57	48	48
4176	2	4	65	53	4
4176	4	6	60	45	48
4180	1	1	81	0	39
4180	7	1	81	0	39
4180	1	1	82	80	39
4180	7	1	82	80	39
4182	2	4	53	0	4
4183	4	6	57	0	48
4184	1	1	82	0	39
4184	7	1	82	0	39
4184	1	1	81	80	39
4184	2	4	69	56	4
4184	4	6	65	62	48
4184	7	1	81	80	39
4188	1	1	81	0	39
4188	7	1	81	0	39
4188	1	1	79	80	39
4188	7	1	79	80	39
4191	4	6	60	0	48
4191	2	4	69	0	4
4192	1	1	79	0	39
4192	1	1	81	80	39
4192	7	1	81	80	39
4192	7	1	79	0	39
4192	2	4	69	53	4
4192	2	4	60	0	4
4192	2	4	65	0	4
4192	2	4	64	53	4
4192	2	4	76	56	4
4192	4	6	65	0	48
4192	4	6	69	62	48
4192	4	6	73	53	48
4196	1	1	81	0	39
4196	7	1	81	0	39
4196	1	1	79	80	39
4196	7	1	79	80	39
4199	4	6	69	0	48
4199	2	4	76	0	4
4200	2	4	73	39	4
4204	3	5	64	53	25
4207	4	6	73	0	48
4207	2	4	73	0	4
4208	1	1	79	0	39
4208	1	1	77	80	39
4208	7	1	79	0	39
4208	7	1	77	80	39
4208	2	4	76	56	4
4208	3	5	73	68	25
4208	3	5	69	62	25
4215	3	5	64	0	25
4215	2	4	76	0	4
4215	3	5	73	0	25
4215	3	5	69	0	25
4216	1	1	77	0	39
4216	7	1	77	0	39
4216	1	1	79	80	39
4216	2	4	73	45	4
4216	7	1	79	80	39
4221	2	4	64	0	4
4222	2	4	69	0	4
4223	2	4	73	0	4
4224	1	1	79	0	39
4224	7	1	79	0	39
4224	1	1	81	80	39
4224	2	4	58	56	4
4224	4	6	74	48	48
4224	4	6	70	34	48
4224	4	6	58	36	48
4224	7	1	81	80	39
4232	1	1	81	0	39
4232	7	1	81	0	39
4232	1	1	86	80	39
4232	2	4	65	53	4
4232	7	1	86	80	39
4235	1	1	86	0	39
4235	7	1	86	0	39
4236	1	1	84	80	39
4236	7	1	84	80	39
4240	2	4	70	53	4
4246	2	4	58	0	4
4248	1	1	84	0	39
4248	7	1	84	0	39
4248	1	1	86	80	39
4248	2	4	74	56	4
4248	7	1	86	80	39
4252	1	1	86	0	39
4252	7	1	86	0	39
4252	1	1	84	80	39
4252	7	1	84	80	39
4255	2	4	74	0	4
4256	1	1	84	0	39
4256	7	1	84	0	39
4256	1	1	84	80	39
4256	2	4	65	0	4
4256	2	4	70	0	4
4256	2	4	55	53	4
4256	2	4	60	53	4
4256	2	4	67	56	4
4256	4	6	58	0	48
4256	4	6	70	0	48
4256	4	6	74	0	48
4256	4	6	48	36	48
4256	4	6	60	34	48
4256	4	6	64	48	48
4256	7	1	84	80	39
4263	2	4	67	0	4
4264	1	1	84	0	39
4264	7	1	84	0	39
4264	1	1	86	80	39
4264	2	4	64	39	4
4264	7	1	86	80	39
4268	1	1	86	0	39
4268	7	1	86	0	39
4268	1	1	84	80	39
4268	3	5	55	53	25
4268	7	1	84	80	39
4271	2	4	64	0	4
4272	2	4	72	56	4
4272	3	5	64	68	25
4272	3	5	60	62	25
4279	3	5	55	0	25
4279	2	4	72	0	4
4279	3	5	60	0	25
4279	3	5	64	0	25
4280	1	1	84	0	39
4280	7	1	84	0	39
4280	1	1	81	80	39
4280	2	4	67	45	4
4280	7	1	81	80	39
4285	4	6	48	0	48
4285	2	4	55	0	4
4286	2	4	60	0	4
4287	2	4	67	0	4
4288	1	1	81	0	39
4288	7	1	81	0	39
4288	1	1	81	80	39
4288	2	4	57	56	4
4288	4	6	60	0	48
4288	4	6	64	0	48
4288	4	6	69	34	48
4288	4	6	72	48	48
4288	4	6	76	45	48
4288	7	1	81	80	39
4296	1	1	81	0	39
4296	7	1	81	0	39
4296	1	1	86	80	39
4296	2	4	64	53	4
4296	7	1	86	80	39
4300	1	1	86	0	39
4300	7	1	86	0	39
4300	1	1	84	80	39
4300	7	1	84	80	39
4304	2	4	69	53	4
4310	2	4	57	0	4
4311	1	1	84	0	39
4311	7	1	84	0	39
4312	1	1	86	80	39
4312	2	4	72	56	4
4312	7	1	86	80	39
4316	1	1	86	0	39
4316	7	1	86	0	39
4316	1	1	84	80	39
4316	7	1	84	80	39
4319	2	4	72	0	4
4320	2	4	57	53	4
4320	2	4	64	0	4
4320	2	4	69	0	4
4320	2	4	62	53	4
4320	2	4	69	56	4
4320	4	6	69	45	48
4320	4	6	65	48	48
4320	4	6	62	34	48
4320	4	6	76	0	48
4320	4	6	69	0	48
4320	4	6	72	0	48
4327	2	4	69	0	4
4328	1	1	84	0	39
4328	7	1	84	0	39
4328	1	1	86	80	39
4328	2	4	65	39	4
4328	7	1	86	80	39
4332	1	1	86	0	39
4332	7	1	86	0	39
4332	1	1	84	80	39
4332	3	5	57	53	25
4332	7	1	84	80	39
4335	2	4	65	0	4
4336	2	4	69	56	4
4336	3	5	62	62	25
4336	3	5	65	68	25
4340	1	1	84	0	39
4340	7	1	84	0	39
4340	1	1	81	80	39
4340	7	1	81	80	39
4343	3	5	57	0	25
4343	2	4	69	0	4
4343	3	5	65	0	25
4343	3	5	62	0	25
4344	2	4	65	45	4
4346	4	6	65	0	48
4346	4	6	62	0	48
4349	4	6	69	0	48
4349	2	4	57	0	4
4350	2	4	62	0	4
4351	2	4	65	0	4
4352	1	1	81	0	39
4352	1	1	79	80	39
4352	7	1	81	0	39
4352	7	1	79	80	39
4352	2	4	58	56	4
4352	4	6	70	36	48
4352	4	6	58	41	48
4352	4	6	74	46	48
4360	1	1	77	80	39
4360	1	1	79	0	39
4360	7	1	77	80	39
4360	7	1	79	0	39
4360	2	4	65	53	4
4364	1	1	77	0	39
4364	7	1	77	0	39
4364	1	1	74	80	39
4364	7	1	74	80	39
4368	2	4	70	53	4
4372	1	1	74	0	39
4372	7	1	74	0	39
4372	1	1	81	80	39
4372	7	1	81	80	39
4374	2	4	58	0	4
4376	2	4	74	56	4
4383	2	4	74	0	4
4384	1	1	81	0	39
4384	7	1	81	0	39
4384	1	1	79	80	39
4384	2	4	70	0	4
4384	2	4	65	0	4
4384	2	4	55	53	4
4384	2	4	60	53	4
4384	2	4	67	56	4
4384	4	6	70	0	48
4384	4	6	64	46	48
4384	4	6	60	36	48
4384	4	6	48	41	48
4384	4	6	74	0	48
4384	4	6	58	0	48
4384	7	1	79	80	39
4388	1	1	79	0	39
4388	7	1	79	0	39
4388	1	1	77	80	39
4388	7	1	77	80	39
4391	2	4	67	0	4
4392	1	1	77	0	39
4392	7	1	77	0	39
4392	1	1	74	80	39
4392	2	4	64	39	4
4392	7	1	74	80	39
4396	3	5	55	53	25
4399	2	4	64	0	4
4400	2	4	72	56	4
4400	3	5	60	62	25
4400	3	5	64	68	25
4404	1	1	74	0	39
4404	7	1	74	0	39
4404	1	1	77	80	39
4404	7	1	77	80	39
4407	3	5	55	0	25
4407	2	4	72	0	4
4407	3	5	60	0	25
4407	3	5	64	0	25
4408	2	4	67	45	4
4413	4	6	60	0	48
4413	4	6	48	0	48
4413	4	6	64	0	48
4413	2	4	55	0	4
4414	2	4	60	0	4
4415	2	4	67	0	4
4416	1	1	77	0	39
4416	7	1	77	0	39
4416	1	1	77	80	39
4416	3	5	50	65	25
4416	4	6	77	45	48
4416	7	1	77	80	39
4420	3	5	53	53	25
4424	3	5	57	53	25
4428	3	5	50	0	25
4428	3	5	62	56	25
4432	3	5	53	0	25
4432	3	5	62	65	25
4436	3	5	57	0	25
4436	3	5	69	68	25
4444	2	4	74	53	4
4448	1	1	77	0	39
4448	7	1	77	0	39
4448	2	4	86	73	4
4448	2	4	81	56	4
4456	5	7	45	59	35
4460	5	7	41	53	35
4460	5	7	45	0	35
4464	1	1	77	80	39
4464	4	6	77	0	48
4464	5	7	45	59	35
4464	5	7	41	0	35
4464	7	1	77	80	39
4472	1	1	77	0	39
4472	7	1	77	0	39
4472	1	1	79	80	39
4472	7	1	79	80	39
4476	2	4	86	0	4
4476	2	4	74	0	4
4476	2	4	81	0	4
4476	3	5	62	0	25
4476	3	5	69	0	25
4476	5	7	45	0	35
4480	1	1	79	0	39
4480	7	1	79	0	39
4480	1	1	81	80	39
4480	1	3	70	60	1
4480	1	3	62	60	1
4480	1	3	65	60	1
4480	2	4	58	49	4
4480	3	5	70	64	25
4480	3	5	65	65	25
4480	3	5	62	68	25
4480	4	6	89	48	48
4480	4	6	86	48	48
4480	5	7	46	63	35
4480	7	1	81	80	39
4480	6	9	49	72	0
4480	6	9	35	72	0
4484	3	5	62	0	25
4484	3	5	70	0	25
4484	3	5	65	0	25
4488	1	1	81	0	39
4488	7	1	81	0	39
4488	1	1	86	80	39
4488	2	4	65	49	4
4488	3	5	70	66	25
4488	3	5	62	66	25
4488	3	5	65	66	25
4488	7	1	86	80	39
4488	6	9	35	72	0
4488	6	9	49	0	0
4488	6	9	35	0	0
4488	6	9	42	72	0
4492	1	1	86	0	39
4492	7	1	86	0	39
4492	1	1	84	80	39
4492	2	4	58	0	4
4492	3	5	70	0	25
4492	3	5	65	0	25
4492	3	5	62	0	25
4492	7	1	84	80	39
4496	1	3	62	0	1
4496	1	3	65	0	1
4496	1	3	70	0	1
4496	2	4	70	49	4
4496	3	5	65	64	25
4496	3	5	62	64	25
4496	3	5	70	64	25
4496	6	9	38	72	0
4496	6	9	42	72	0
4496	6	9	35	0	0
4496	6	9	42	0	0
4500	3	5	70	0	25
4500	3	5	65	0	25
4500	3	5	62	0	25
4500	5	7	46	0	35
4504	1	1	84	0	39
4504	7	1	84	0	39
4504	1	3	70	60	1
4504	1	3	62	60	1
4504	1	3	65	60	1
4504	1	1	86	80	39
4504	2	4	74	50	4
4504	3	5	62	61	25
4504	3	5	65	61	25
4504	3	5	70	61	25
4504	5	7	46	65	35
4504	7	1	86	80	39
4504	6	9	38	0	0
4504	6	9	42	0	0
4504	6	9	42	72	0
4508	1	1	86	0	39
4508	7	1	86	0	39
4508	1	1	84	80	39
4508	2	4	70	0	4
4508	5	7	46	0	35
4508	7	1	84	80	39
4512	1	3	55	60	1
4512	1	3	52	60	1
4512	1	3	70	0	1
4512	1	3	65	0	1
4512	1	3	62	0	1
4512	1	3	60	60	1
4512	2	4	65	0	4
4512	2	4	64	0	4
4512	2	4	74	0	4
4512	2	4	55	49	4
4512	2	4	64	50	4
4512	2	4	67	50	4
4512	3	5	62	0	25
4512	3	5	70	0	25
4512	3	5	52	61	25
4512	3	5	60	61	25
4512	3	5	55	61	25
4512	3	5	65	0	25
4512	4	6	86	0	48
4512	4	6	89	0	48
4512	4	6	76	48	48
4512	4	6	79	48	48
4512	5	7	36	65	35
4512	6	9	42	72	0
4512	6	9	42	0	0
4512	6	9	35	72	0
4516	2	4	55	0	4
4516	3	5	52	0	25
4516	3	5	60	0	25
4516	3	5	55	0	25
4516	6	9	38	72	0
4516	6	9	42	0	0
4520	1	1	84	0	39
4520	7	1	84	0	39
4520	1	1	86	80	39
4520	2	4	64	50	4
4520	2	4	67	0	4
4520	3	5	60	60	25
4520	3	5	52	60	25
4520	3	5	55	60	25
4520	7	1	86	80	39
4520	6	9	35	72	0
4520	6	9	38	0	0
4520	6	9	42	72	0
4520	6	9	35	0	0
4524	1	1	86	0	39
4524	7	1	86	0	39
4524	1	1	84	80	39
4524	3	5	55	0	25
4524	3	5	60	0	25
4524	3	5	52	0	25
4524	7	1	84	80	39
4528	2	4	64	0	4
4528	2	4	60	50	4
4528	3	5	52	59	25
4528	5	7	36	0	35
4528	6	9	42	72	0
4528	6	9	35	0	0
4528	6	9	38	72	0
4528	6	9	42	0	0
4532	3	5	55	59	25
4532	3	5	52	0	25
4536	1	1	84	0	39
4536	7	1	84	0	39
4536	1	1	79	80	39
4536	1	3	55	0	1
4536	1	3	52	0	1
4536	1	3	60	0	1
4536	2	4	55	50	4
4536	3	5	60	59	25
4536	3	5	55	0	25
4536	5	7	43	67	35
4536	7	1	79	80	39
4536	6	9	42	0	0
4536	6	9	38	0	0
4536	6	9	42	72	0
4540	1	1	79	0	39
4540	7	1	79	0	39
4540	1	1	81	80	39
4540	2	4	60	0	4
4540	3	5	60	0	25
4540	4	6	76	0	48
4540	7	1	81	80	39
4543	2	4	55	0	4
4544	1	3	64	60	1
4544	1	3	69	60	1
4544	1	3	60	60	1
4544	2	4	57	51	4
4544	3	5	64	59	25
4544	3	5	69	59	25
4544	3	5	60	59	25
4544	4	6	93	51	48
4544	4	6	88	48	48
4544	4	6	79	0	48
4544	5	7	43	0	35
4544	5	7	45	67	35
4544	5	7	52	67	35
4544	6	9	42	72	0
4544	6	9	42	0	0
4544	6	9	35	72	0
4548	3	5	69	0	25
4548	3	5	60	0	25
4548	3	5	64	0	25
4552	1	1	81	0	39
4552	7	1	81	0	39
4552	1	1	86	80	39
4552	2	4	64	51	4
4552	3	5	60	59	25
4552	3	5	64	59	25
4552	3	5	69	59	25
4552	7	1	86	80	39
4552	6	9	42	0	0
4552	6	9	35	0	0
4552	6	9	42	72	0
4552	6	9	35	72	0
4556	1	1	86	0	39
4556	7	1	86	0	39
4556	1	1	84	80	39
4556	2	4	57	0	4
4556	3	5	60	0	25
4556	3	5	69	0	25
4556	3	5	64	0	25
4556	7	1	84	80	39
4560	1	3	69	0	1
4560	1	3	60	0	1
4560	1	3	64	0	1
4560	2	4	69	51	4
4560	3	5	60	60	25
4560	3	5	69	60	25
4560	3	5	64	60	25
4560	6	9	38	72	0
4560	6	9	42	0	0
4560	6	9	35	0	0
4560	6	9	42	72	0
4564	3	5	60	0	25
4564	3	5	64	0	25
4564	3	5	69	0	25
4564	5	7	45	0	35
4568	1	1	84	0	39
4568	7	1	84	0	39
4568	1	1	86	80	39
4568	1	3	69	60	1
4568	1	3	60	60	1
4568	1	3	64	60	1
4568	2	4	69	0	4
4568	2	4	72	52	4
4568	3	5	60	60	25
4568	3	5	64	60	25
4568	3	5	69	60	25
4568	5	7	45	67	35
4568	7	1	86	80	39
4568	6	9	42	0	0
4568	6	9	38	0	0
4568	6	9	42	72	0
4572	1	1	86	0	39
4572	7	1	86	0	39
4572	1	1	84	80	39
4572	5	7	45	0	35
4572	7	1	84	80	39
4572	6	9	42	0	0
4572	6	9	38	72	0
4576	1	3	69	0	1
4576	1	3	60	0	1
4576	1	3	53	60	1
4576	1	3	64	0	1
4576	1	3	57	60	1
4576	1	3	62	60	1
4576	2	4	69	52	4
4576	2	4	72	0	4
4576	2	4	57	51	4
4576	2	4	64	0	4
4576	2	4	57	0	4
4576	2	4	65	0	4
4576	2	4	65	52	4
4576	3	5	60	0	25
4576	3	5	64	0	25
4576	3	5	69	0	25
4576	3	5	53	60	25
4576	3	5	57	60	25
4576	3	5	62	60	25
4576	4	6	88	0	48
4576	4	6	86	51	48
4576	4	6	93	0	48
4576	4	6	81	48	48
4576	5	7	38	68	35
4576	6	9	38	0	0
4576	6	9	35	72	0
4576	6	9	42	72	0
4580	6	9	38	72	0
4580	6	9	42	0	0
4583	5	7	38	0	35
4584	1	1	84	0	39
4584	7	1	84	0	39
4584	1	1	86	80	39
4584	2	4	69	0	4
4584	2	4	65	52	4
4584	5	7	33	68	35
4584	7	1	86	80	39
4584	6	9	35	0	0
4584	6	9	35	72	0
4584	6	9	38	0	0
4584	6	9	42	72	0
4588	1	1	86	0	39
4588	7	1	86	0	39
4588	1	1	84	80	39
4588	5	7	33	0	35
4588	5	7	29	68	35
4588	7	1	84	80	39
4592	2	4	65	0	4
4592	2	4	62	52	4
4592	3	5	53	0	25
4592	3	5	57	0	25
4592	5	7	29	0	35
4592	5	7	38	68	35
4592	6	9	38	72	0
4592	6	9	42	0	0
4592	6	9	35	0	0
4592	6	9	42	72	0
4596	3	5	62	0	25
4600	1	1	84	0	39
4600	7	1	84	0	39
4600	1	3	57	0	1
4600	1	3	53	0	1
4600	1	3	62	0	1
4600	1	1	81	80	39
4600	2	4	57	52	4
4600	7	1	81	80	39
4600	6	9	42	72	0
4600	6	9	38	0	0
4600	6	9	42	0	0
4604	2	4	62	0	4
4604	4	6	86	0	48
4607	2	4	57	0	4
4607	5	7	38	0	35
4608	1	1	81	0	39
4608	7	1	81	0	39
4608	1	3	70	60	1
4608	1	1	79	80	39
4608	1	3	65	60	1
4608	1	3	62	60	1
4608	2	4	58	52	4
4608	3	5	70	60	25
4608	3	5	62	60	25
4608	3	5	65	60	25
4608	4	6	81	0	48
4608	4	6	86	54	48
4608	4	6	89	48	48
4608	5	7	46	68	35
4608	7	1	79	80	39
4608	6	9	35	72	0
4608	6	9	42	0	0
4608	6	9	42	72	0
4612	3	5	70	0	25
4612	3	5	62	0	25
4612	3	5	65	0	25
4616	1	1	79	0	39
4616	7	1	79	0	39
4616	1	1	77	80	39
4616	2	4	65	52	4
4616	2	4	58	0	4
4616	3	5	65	60	25
4616	3	5	62	60	25
4616	3	5	70	60	25
4616	7	1	77	80	39
4616	6	9	42	72	0
4616	6	9	35	0	0
4616	6	9	42	0	0
4616	6	9	35	72	0
4620	1	1	77	0	39
4620	7	1	77	0	39
4620	1	1	74	80	39
4620	3	5	70	0	25
4620	3	5	65	0	25
4620	3	5	62	0	25
4620	7	1	74	80	39
4624	1	3	62	0	1
4624	1	3	65	0	1
4624	2	4	70	52	4
4624	3	5	65	61	25
4624	3	5	70	61	25
4624	6	9	42	72	0
4624	6	9	35	0	0
4624	6	9	42	0	0
4624	6	9	38	72	0
4628	1	3	70	0	1
4628	3	5	70	0	25
4628	3	5	65	0	25
4628	5	7	46	0	35
4632	1	1	74	0	39
4632	7	1	74	0	39
4632	1	3	70	60	1
4632	1	3	62	60	1
4632	1	3	65	60	1
4632	1	1	77	80	39
4632	2	4	70	0	4
4632	2	4	74	52	4
4632	3	5	62	62	25
4632	3	5	70	62	25
4632	3	5	65	62	25
4632	5	7	46	68	35
4632	7	1	77	80	39
4632	6	9	38	0	0
4632	6	9	42	72	0
4632	6	9	42	0	0
4636	1	1	77	0	39
4636	7	1	77	0	39
4636	1	1	77	80	39
4636	2	4	65	0	4
4636	5	7	46	0	35
4636	7	1	77	80	39
4636	6	9	38	72	0
4636	6	9	42	0	0
4640	1	1	77	0	39
4640	7	1	77	0	39
4640	1	1	79	80	39
4640	1	3	60	60	1
4640	1	3	55	60	1
4640	1	3	52	60	1
4640	1	3	70	0	1
4640	1	3	65	0	1
4640	1	3	62	0	1
4640	2	4	67	52	4
4640	2	4	64	52	4
4640	2	4	64	0	4
4640	2	4	74	0	4
4640	3	5	60	62	25
4640	3	5	55	62	25
4640	3	5	52	62	25
4640	3	5	70	0	25
4640	3	5	62	0	25
4640	3	5	65	0	25
4640	4	6	89	0	48
4640	4	6	86	0	48
4640	4	6	79	48	48
4640	4	6	76	54	48
4640	5	7	36	69	35
4640	7	1	79	80	39
4640	6	9	42	72	0
4640	6	9	38	0	0
4640	6	9	35	72	0
4644	1	1	79	0	39
4644	7	1	79	0	39
4644	1	1	77	80	39
4644	3	5	60	0	25
4644	3	5	52	0	25
4644	3	5	55	0	25
4644	7	1	77	80	39
4644	6	9	42	0	0
4644	6	9	38	72	0
4648	1	1	77	0	39
4648	7	1	77	0	39
4648	1	1	74	80	39
4648	2	4	67	0	4
4648	2	4	64	52	4
4648	3	5	52	64	25
4648	3	5	60	64	25
4648	3	5	55	64	25
4648	7	1	74	80	39
4648	6	9	42	72	0
4648	6	9	38	0	0
4648	6	9	35	0	0
4648	6	9	35	72	0
4652	3	5	60	0	25
4652	3	5	55	0	25
4652	3	5	52	0	25
4656	2	4	60	52	4
4656	2	4	64	0	4
4656	3	5	52	64	25
4656	5	7	36	0	35
4656	6	9	42	72	0
4656	6	9	38	72	0
4656	6	9	42	0	0
4656	6	9	35	0	0
4660	1	1	74	0	39
4660	7	1	74	0	39
4660	1	1	77	80	39
4660	3	5	52	0	25
4660	3	5	55	64	25
4660	7	1	77	80	39
4664	1	3	60	0	1
4664	1	3	55	0	1
4664	1	3	52	0	1
4664	2	4	55	52	4
4664	2	4	60	0	4
4664	3	5	60	67	25
4664	3	5	55	0	25
4664	5	7	43	69	35
4664	6	9	42	72	0
4664	6	9	38	0	0
4664	6	9	42	0	0
4668	3	5	60	0	25
4668	4	6	76	0	48
4671	2	4	55	0	4
4671	5	7	43	0	35
4672	1	1	77	0	39
4672	7	1	77	0	39
4672	1	1	81	80	39
4672	1	3	65	61	1
4672	1	3	60	61	1
4672	1	3	57	61	1
4672	2	4	53	52	4
4672	3	5	65	68	25
4672	3	5	57	68	25
4672	3	5	60	68	25
4672	4	6	89	54	48
4672	4	6	84	48	48
4672	4	6	79	0	48
4672	5	7	41	69	35
4672	7	1	81	80	39
4672	6	9	42	0	0
4672	6	9	35	72	0
4672	6	9	42	72	0
4676	3	5	65	0	25
4676	3	5	57	0	25
4676	3	5	60	0	25
4680	2	4	60	52	4
4680	3	5	60	68	25
4680	3	5	65	68	25
4680	6	9	35	0	0
4680	6	9	35	72	0
4680	6	9	42	72	0
4680	6	9	42	0	0
4684	3	5	60	0	25
4684	3	5	65	0	25
4688	1	3	57	0	1
4688	1	3	60	0	1
4688	2	4	65	52	4
4688	3	5	65	68	25
4688	3	5	57	68	25
4688	3	5	60	68	25
4688	5	7	41	0	35
4688	6	9	42	72	0
4688	6	9	35	0	0
4688	6	9	42	0	0
4688	6	9	38	72	0
4692	1	1	81	0	39
4692	7	1	81	0	39
4692	1	1	82	80	39
4692	1	3	65	0	1
4692	3	5	65	0	25
4692	3	5	57	0	25
4692	3	5	60	0	25
4692	7	1	82	80	39
4696	1	1	82	0	39
4696	7	1	82	0	39
4696	1	3	60	62	1
4696	1	3	57	62	1
4696	1	3	65	62	1
4696	1	1	81	80	39
4696	2	4	65	0	4
4696	2	4	69	52	4
4696	3	5	60	67	25
4696	3	5	57	67	25
