tick	time	channel	track	pitch	velocity	instrument
38550	61680	1	1	72	80	1
38572	61715	4	2	58	0	4
38579	61726	1	1	72	0	1
38580	61728	1	1	84	80	1
38580	61728	4	2	74	56	4
38586	61737	9	6	38	0	0
38586	61737	9	6	42	0	0
38586	61737	9	6	42	72	0
38601	61761	7	5	46	0	35
38609	61774	1	1	84	0	1
38610	61776	1	1	81	80	1
38616	61785	9	6	38	72	0
38616	61785	9	6	42	0	0
38637	61819	4	2	74	0	4
38640	61824	4	2	55	53	4
38640	61824	4	2	60	53	4
38640	61824	4	2	65	0	4
38640	61824	4	2	67	56	4
38640	61824	4	2	69	0	4
38640	61824	6	4	48	36	48
38640	61824	6	4	58	0	48
38640	61824	6	4	60	34	48
38640	61824	6	4	64	48	48
38640	61824	6	4	69	0	48
38640	61824	6	4	74	0	48
38640	61824	7	5	36	68	35
38646	61833	9	6	35	72	0
38646	61833	9	6	38	0	0
38646	61833	9	6	42	72	0
38676	61881	9	6	38	72	0
38676	61881	9	6	42	0	0
38697	61915	4	2	67	0	4
38700	61920	4	2	64	39	4
38706	61929	9	6	35	0	0
38706	61929	9	6	35	72	0
38706	61929	9	6	38	0	0
38706	61929	9	6	42	72	0
38730	61968	5	3	55	53	25
38755	62008	7	5	36	0	35
38757	62011	4	2	64	0	4
38760	62016	4	2	72	56	4
38760	62016	5	3	60	62	25
38760	62016	5	3	64	68	25
38760	62016	7	5	40	65	35
38766	62025	9	6	35	0	0
38766	62025	9	6	38	72	0
38766	62025	9	6	42	0	0
38766	62025	9	6	42	72	0
38816	62105	5	3	55	0	25
38817	62107	4	2	72	0	4
38817	62107	5	3	60	0	25
38817	62107	5	3	64	0	25
38817	62107	7	5	40	0	35
38820	62112	4	2	67	45	4
38820	62112	7	5	31	59	35
38826	62121	9	6	38	0	0
38826	62121	9	6	42	0	0
38826	62121	9	6	42	72	0
38861	62177	6	4	48	0	48
38863	62180	4	2	55	0	4
38865	62184	4	2	60	0	4
38877	62203	4	2	67	0	4
38877	62203	7	5	31	0	35
38879	62206	1	1	81	0	1
38880	62208	1	1	76	80	1
38880	62208	4	2	57	56	4
38880	62208	6	4	60	0	48
38880	62208	6	4	64	0	48
38880	62208	6	4	67	34	48
38880	62208	6	4	72	48	48
38880	62208	6	4	76	45	48
38880	62208	7	5	45	65	35
38886	62217	9	6	35	72	0
38886	62217	9	6	42	0	0
38886	62217	9	6	42	72	0
38909	62254	1	1	76	0	1
38910	62256	1	1	77	80	1
38939	62302	1	1	77	0	1
38940	62304	1	1	79	80	1
38940	62304	4	2	64	53	4
38946	62313	9	6	35	0	0
38946	62313	9	6	35	72	0
38946	62313	9	6	42	0	0
38946	62313	9	6	42	72	0
38969	62350	1	1	79	0	1
38970	62352	1	1	81	80	1
39000	62400	4	2	67	53	4
39006	62409	9	6	35	0	0
39006	62409	9	6	38	72	0
39006	62409	9	6	42	0	0
39006	62409	9	6	42	72	0
39029	62446	1	1	81	0	1
39030	62448	1	1	72	80	1
39052	62483	4	2	57	0	4
39059	62494	1	1	72	0	1
39060	62496	1	1	84	80	1
39060	62496	4	2	72	56	4
39066	62505	9	6	38	0	0
39066	62505	9	6	42	0	0
39066	62505	9	6	42	72	0
39081	62529	7	5	45	0	35
39089	62542	1	1	84	0	1
39090	62544	1	1	81	80	1
39096	62553	9	6	38	72	0
39096	62553	9	6	42	0	0
39117	62587	4	2	72	0	4
39119	62590	1	1	81	0	1
39120	62592	1	1	79	80	1
39120	62592	4	2	57	53	4
39120	62592	4	2	60	53	4
39120	62592	4	2	64	0	4
39120	62592	4	2	67	0	4
39120	62592	4	2	69	56	4
39120	62592	6	4	60	34	48
39120	62592	6	4	65	48	48
39120	62592	6	4	67	0	48
39120	62592	6	4	69	45	48
39120	62592	6	4	72	0	48
39120	62592	6	4	76	0	48
39120	62592	7	5	38	65	35
39126	62601	9	6	35	72	0
39126	62601	9	6	38	0	0
39126	62601	9	6	42	72	0
39149	62638	1	1	79	0	1
39150	62640	1	1	81	80	1
39156	62649	9	6	38	72	0
39156	62649	9	6	42	0	0
39177	62683	4	2	69	0	4
39179	62686	1	1	81	0	1
39180	62688	1	1	77	80	1
39180	62688	4	2	65	39	4
39186	62697	9	6	35	0	0
39186	62697	9	6	35	72	0
39186	62697	9	6	38	0	0
39186	62697	9	6	42	72	0
39209	62734	1	1	77	0	1
39210	62736	1	1	79	80	1
39210	62736	5	3	57	53	25
39237	62779	4	2	65	0	4
39239	62782	1	1	79	0	1
39240	62784	1	1	76	80	1
39240	62784	4	2	69	56	4
39240	62784	5	3	62	62	25
39240	62784	5	3	65	68	25
39246	62793	9	6	35	0	0
39246	62793	9	6	38	72	0
