102368750	1	1	77	0	1
102375000	1	1	79	80	1
102556250	1	1	79	0	1
102562500	1	1	81	80	1
102931250	1	1	81	0	1
102937500	1	1	72	80	1
103118750	1	1	72	0	1
103125000	1	1	84	80	1
103306250	1	1	84	0	1
103312500	1	1	81	80	1
104993750	1	1	81	0	1
105000000	1	1	76	80	1
105181250	1	1	76	0	1
105187500	1	1	77	80	1
105368750	1	1	77	0	1
105375000	1	1	79	80	1
105556250	1	1	79	0	1
105562500	1	1	81	80	1
105931250	1	1	81	0	1
105937500	1	1	72	80	1
106118750	1	1	72	0	1
106125000	1	1	84	80	1
106306250	1	1	84	0	1
106312500	1	1	81	80	1
106493750	1	1	81	0	1
106500000	1	1	79	80	1
106681250	1	1	79	0	1
106687500	1	1	81	80	1
106868750	1	1	81	0	1
106875000	1	1	77	80	1
107056250	1	1	77	0	1
107062500	1	1	79	80	1
107243750	1	1	79	0	1
107250000	1	1	76	80	1
107431250	1	1	76	0	1
107437500	1	1	77	80	1
107618750	1	1	77	0	1
107625000	1	1	72	80	1
107993750	1	1	72	0	1
108000000	1	1	76	80	1
108181250	1	1	76	0	1
108187500	1	1	77	80	1
108368750	1	1	77	0	1
108375000	1	1	79	80	1
108556250	1	1	79	0	1
108562500	1	1	81	80	1
108931250	1	1	81	0	1
108937500	1	1	72	80	1
109118750	1	1	72	0	1
109125000	1	1	84	80	1
109306250	1	1	84	0	1
109312500	1	1	81	80	1
110993750	1	1	81	0	1
111000000	1	1	62	80	1
111000000	1	1	67	80	1
112493750	1	1	62	0	1
112493750	1	1	67	0	1
112500000	1	1	62	80	1
112500000	1	1	66	80	1
113993750	1	1	62	0	1
113993750	1	1	66	0	1
114000000	1	1	67	80	1
114556250	1	1	67	0	1
114562500	1	1	65	80	1
114743750	1	1	65	0	1
114750000	1	1	67	80	1
115306250	1	1	67	0	1
115312500	1	1	65	80	1
115493750	1	1	65	0	1
115500000	1	1	67	80	1
115868750	1	1	67	0	1
115875000	1	1	69	80	1
116243750	1	1	69	0	1
116250000	1	1	72	80	1
116618750	1	1	72	0	1
116625000	1	1	69	80	1
116806250	1	1	69	0	1
116812500	1	1	67	80	1
116993750	1	1	67	0	1
117000000	1	1	67	80	1
117556250	1	1	67	0	1
117562500	1	1	65	80	1
